activity_date,employee_id,facility_address,facility_city,facility_id,facility_name,facility_state,facility_zip,grade,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,serial_number,service_code,service_description,zip_five,grade_numeric,latitude,longitude
2015-10-26,EE0000120,1108 S BALDWIN AVE B-3,ARCADIA,FA0028382,PHOENIX FOOD BOUTIQUE,CA,91007,A,OW0028477,"PHOENIX, FOOD BOUTIQUE, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,PHOENIX FOOD BOUTIQUE,ACTIVE,PR0005027,95,DAGCIK4VJ,1,ROUTINE INSPECTION,91007,4.0,35.127642,-117.936594
2015-11-02,EE0000853,6052 W OLYMPIC BLVD,LOS ANGELES,FA0032644,SHAKEYS PIZZA PARLOR #2,CA,90036,A,OW0031994,"SCO, LLC SHAKEY'S PIZZA",RESTAURANT (151 + ) SEATS HIGH RISK,1641,SHAKEYS PIZZA PARLOR #2,ACTIVE,PR0016983,90,DAEB2SFUB,1,ROUTINE INSPECTION,90036,4.0,34.0580381,-118.3634531
2017-06-21,EE0000594,1177 W ADAMS BLVD,LOS ANGELES,FA0054231,WARD VILLAS FOR SENIORS,CA,90008,A,OW0028181,PEOPLE COORDINATED SERVICES,RESTAURANT (0-30) SEATS LOW RISK,1630,WARD VILLAS FOR SENIORS,ACTIVE,PR0040180,98,DAYOJJYR1,1,ROUTINE INSPECTION,90008,4.0,34.0324928,-118.2860174
2017-10-31,EE0000500,20802 E ARROW HWY,COVINA,FA0005001,BASHA MARKET,CA,91724-1319,A,OW0100691,"BASHA FRESH, INC.","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,BASHA MARKET MEAT DEPT,ACTIVE,PR0038115,95,DA0SJLIWY,1,ROUTINE INSPECTION,91724,4.0,34.106707,-117.9077572
2015-08-05,EE0000206,12650 SHERMAN WAY STE #10,NORTH HOLLYWOOD,FA0044793,PIZZA ITALIA,CA,91605,A,OW0014153,GRIGORYAN ELEN E,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA ITALIA,ACTIVE,PR0018541,90,DAR3BIGYH,1,ROUTINE INSPECTION,91605,4.0,35.210352,-117.777821
2015-08-18,EE0000685,4609 VAN NUYS BLVD,SHERMAN OAKS,FA0160318,HOT WINGS CAFE #4,CA,91403,A,OW0125289,SHERMAN OAKS REATAURANT INC.,RESTAURANT (61-150) SEATS MODERATE RISK,1637,HOT WINGS CAFE #4,ACTIVE,PR0148404,90,DAD1VLDNJ,1,ROUTINE INSPECTION,91403,4.0,34.1549762,-118.4487931
2017-02-03,EE0000144,10850 NATIONAL BLVD,LOS ANGELES,FA0038515,TRADER JOE'S #007,CA,90064,A,OW0036363,TRADER JOES COMPANY INC.,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,TRADER JOE'S #007,ACTIVE,PR0006902,96,DAZXYW1DI,1,ROUTINE INSPECTION,90064,4.0,34.0299222,-118.4214045
2017-06-14,EE0000927,3320 TWEEDY BLVD,SOUTH GATE,FA0021030,LA PIZZA LOCA #6,CA,90280,A,OW0020451,"LA PIZZA LOCA, INC",RESTAURANT (0-30) SEATS MODERATE RISK,1631,LA PIZZA LOCA #6,ACTIVE,PR0037866,93,DADTWEL0B,1,ROUTINE INSPECTION,90280,4.0,33.9447618,-118.2112981
2016-10-19,EE0000882,15170 S PRAIRIE AVE,LAWNDALE,FA0163416,PHO HUONG VI RESTAURANT,CA,90260,A,OW0127024,"HUONG VI RESTAURANT, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,PHO HUONG VI RESTAURANT,ACTIVE,PR0151631,90,DADOS0P9S,1,ROUTINE INSPECTION,90260,4.0,34.250008,-118.527402
2017-02-03,EE0000329,11020 E ARTESIA BLVD,CERRITOS,FA0026877,OFF STREET CAFE,CA,90701,A,OW0038072,"VISCIO, ROSALIE",RESTAURANT (61-150) SEATS HIGH RISK,1638,OFF STREET CAFE,ACTIVE,PR0037341,94,DAILEJVWS,1,ROUTINE INSPECTION,90701,4.0,35.210352,-117.777821
2016-04-05,EE0000578,15005 VENTURA BLVD,SHERMAN OAKS,FA0158443,TIPSY COW,CA,91403,A,OW0123507,SHERMAN OAKS I LP,RESTAURANT (31-60) SEATS HIGH RISK,1635,TIPSY COW,ACTIVE,PR0146523,95,DAVIW06KT,1,ROUTINE INSPECTION,91403,4.0,34.1528388,-118.4597989
2017-12-08,EE0000633,380 WORLD WAY T85,LOS ANGELES,FA0172207,7-ELEVEN,CA,90045-5800,B,OW0101584,"LS AND PARTNERS AT LAX, LLC","FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,7-ELEVEN,ACTIVE,PR0164729,87,DAIMYFNSZ,1,ROUTINE INSPECTION,90045,3.0,35.211147,-117.777626
2016-03-21,EE0000799,1901 E GAGE AVE,LOS ANGELES,FA0008765,CHINA EXPRESS,CA,90001,A,OW0028390,"PHAL, SOMUNTHA",RESTAURANT (0-30) SEATS HIGH RISK,1632,CHINA EXPRESS,INACTIVE,PR0027208,91,DAAO0LZZF,1,ROUTINE INSPECTION,90001,4.0,33.9824489,-118.269898
2016-10-07,EE0000709,1714 N IVAR AVE STE B,LOS ANGELES,FA0069897,RUSSIA RESTAURANT,CA,90028,A,OW0026632,"OHANIAN, HOVHANNES",RESTAURANT (151 + ) SEATS HIGH RISK,1641,RUSSIA RESTAURANT,ACTIVE,PR0017340,90,DAME0RBQJ,1,ROUTINE INSPECTION,90028,4.0,35.211147,-117.777626
2017-04-04,EE0000476,2004 GLENOAKS BLVD,SAN FERNANDO,FA0172397,GRACIANAS,CA,91340,A,OW0179429,RIOS OLIVAS INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,GRACIANAS,ACTIVE,PR0164950,93,DACUZZMOV,1,ROUTINE INSPECTION,91340,4.0,34.2985154,-118.4381215
2017-02-28,EE0000682,14350 VICTORY BLVD # A,VAN NUYS,FA0011553,DONUTS AND DELITES,CA,91401,A,OW0029200,"QUACH, TY",RESTAURANT (0-30) SEATS HIGH RISK,1632,DONUTS AND DELITES,ACTIVE,PR0014494,90,DACQBZFES,1,ROUTINE INSPECTION,91401,4.0,34.1865805,-118.4454592
2015-09-22,EE0000834,11810 CENTRALIA ST,LAKEWOOD,FA0060582,DAE BAK KOREAN RESTAURANT,CA,90715,A,OW0009306,DAE BAK KOREAN RESTAURANT IN,RESTAURANT (31-60) SEATS HIGH RISK,1635,DAE BAK KOREAN RESTAURANT,ACTIVE,PR0043861,92,DABZWT4M2,1,ROUTINE INSPECTION,90715,4.0,33.8386352,-118.0783586
2017-11-28,EE0000912,5710 SANTA MONICA BLVD,LOS ANGELES,FA0251802,LA CHINA OAXAQUENA,CA,90038,A,OW0245690,FELICIANO JIMENEZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,LA CHINA OAXAQUENA,ACTIVE,PR0200989,95,DAWJ2HEDE,1,ROUTINE INSPECTION,90038,4.0,34.0906799,-118.3137812
2016-08-29,EE0000923,1901 W SUNSET BLVD,LOS ANGELES,FA0037745,COSTA ALEGRE,CA,90026,A,OW0100900,"COSTA ALEGRE, INC",RESTAURANT (31-60) SEATS HIGH RISK,1635,COSTA ALEGRE,ACTIVE,PR0019471,97,DAWNWKBQQ,1,ROUTINE INSPECTION,90026,4.0,34.077962,-118.261904
2016-12-21,EE0000733,8731 LINCOLN BLVD,LOS ANGELES,FA0224048,EL DORADO BOWLERO,CA,90045,A,OW0228617,"AMF BOWLING CENTERS, INC",RESTAURANT (61-150) SEATS HIGH RISK,1638,EL DORADO BOWLERO,ACTIVE,PR0179213,92,DAWRQ2XYV,1,ROUTINE INSPECTION,90045,4.0,33.9586436,-118.4183119
2016-04-07,EE0000284,2223 S PACIFIC AVE,SAN PEDRO,FA0171883,BUSCEMIC'S BAKERY,CA,90731,A,OW0178945,ANTONIO NANIA,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PIZZA & SANDWICHES,ACTIVE,PR0164348,98,DA5XZF2ZU,1,ROUTINE INSPECTION,90731,4.0,33.7236894,-118.2882003
2016-09-27,EE0000829,21680 S WILMINGTON AVE,CARSON,FA0013475,CARSON BURGER,CA,90810,B,OW0026611,"OH, KYE SOOK",RESTAURANT (61-150) SEATS HIGH RISK,1638,CARSON BURGER,ACTIVE,PR0004907,81,DA9CNV9GL,1,ROUTINE INSPECTION,90810,3.0,33.8574221,-118.2349007
2016-01-12,EE0000735,19361 SOLEDAD CANYON RD,CANYON COUNTRY,FA0072635,TJ MAXX 107,CA,91351,A,OW0036006,"T.J. MAXX OF CA, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,TJ MAXX 107,ACTIVE,PR0031536,100,DAN8WDFEM,1,ROUTINE INSPECTION,91351,4.0,34.4171056,-118.4744623
2016-07-26,EE0000468,6333 W 3RD ST STE #230,LOS ANGELES,FA0036280,LIGHT MY FIRE,CA,90036,A,OW0024506,MIN BYOUNG,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LIGHT MY FIRE,ACTIVE,PR0038519,98,DAIHDNZ0K,1,ROUTINE INSPECTION,90036,4.0,34.0719328,-118.3602653
2017-02-15,EE0000366,3900 E OLYMPIC BLVD,LOS ANGELES,FA0031768,JIM'S BURGERS,CA,90023,A,OW0026921,"OROZCO RUIZ, MANUEL",RESTAURANT (31-60) SEATS HIGH RISK,1635,JIM'S BURGERS,ACTIVE,PR0014013,92,DAKXW0XJR,1,ROUTINE INSPECTION,90023,4.0,34.018787,-118.192102
2017-01-09,EE0000997,1509 4TH ST,SANTA MONICA,FA0039842,MON ROLL HOUSE,CA,90401,A,OW0018656,"KEAWMALEE, MONTREE",RESTAURANT (0-30) SEATS HIGH RISK,1632,MON ROLL HOUSE,ACTIVE,PR0035813,97,DAJHGEP3M,1,ROUTINE INSPECTION,90401,4.0,34.0012091,-118.4787228
2017-10-05,EE0000366,1000 E WASHINGTON BLVD STE 110,LOS ANGELES,FA0008782,CHINA TOWN FAST FOOD,CA,90021,A,OW0007576,"CHINA TOWN FAST FOOD, INC.",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHINA TOWN FAST FOOD,ACTIVE,PR0013104,94,DAXWGQVXD,1,ROUTINE INSPECTION,90021,4.0,34.0259682,-118.2540565
2016-02-25,EE0000468,6333 W 3RD ST STE #222,LOS ANGELES,FA0051322,TBILISI & YEREVAN BAKERY,CA,90036,A,OW0009497,"DAVIDSON, RITA & MICHAEL",RESTAURANT (0-30) SEATS LOW RISK,1630,TBILISI & YEREVAN BAKERY,ACTIVE,PR0024464,93,DAUJP0Q1N,1,ROUTINE INSPECTION,90036,4.0,34.0719328,-118.3602653
2015-11-19,EE0000731,2018 CARSON ST,TORRANCE,FA0149338,KHUN9 THAI KITCHEN,CA,90501,A,OW0114922,"KHUN9 THAI KITCHEN, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,KHUN 9 THAI KITCHEN,ACTIVE,PR0135444,91,DA0AECMXZ,1,ROUTINE INSPECTION,90501,4.0,33.8314751,-118.3090998
2017-12-21,EE0000263,1042 GLADSTONE RD # 100,SAN DIMAS,FA0222906,CAFE RIO MEXICAN GRILL,CA,91773,A,OW0005712,CAFE RIO INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,CAFE RIO MEXICAN GRILL,ACTIVE,PR0177942,97,DANC5FLB8,1,ROUTINE INSPECTION,91773,4.0,33.695441,-116.301183
2016-06-23,EE0000732,2214 PICO BLVD,SANTA MONICA,FA0160446,LOCAL COFFEE AND MARKET,CA,90405,A,OW0125410,LOCAL COFFEE AND MARKET INC,RESTAURANT (31-60) SEATS MODERATE RISK,1634,LOCAL COFFEE AND MARKET,ACTIVE,PR0148538,92,DAG5XYPSZ,1,ROUTINE INSPECTION,90405,4.0,34.0278844,-118.4534245
2016-04-22,EE0000318,102 CARUSO AVE,GLENDALE,FA0137932,NORDSTROM,CA,91210,A,OW0026219,NORDSTROM INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,NORDSTROM BAR VERDE,ACTIVE,PR0147235,94,DAMCLUNVT,1,ROUTINE INSPECTION,91210,4.0,34.143594,-118.255356
2016-09-07,EE0000424,356 CHEVY CHASE DR,GLENDALE,FA0158689,KOZANIAN RANCH MARKET,CA,91206,A,OW0016367,"BABYLONIA FOOD, INC","FOOD MKT RETAIL (25-1,999 SF) MODERATE RISK",1611,BABYLONIA BAKERY,ACTIVE,PR0146770,96,DAFSCQIVA,1,ROUTINE INSPECTION,91206,4.0,34.1334347,-118.2652938
2016-06-16,EE0000747,1400 N AZUSA AVE,COVINA,FA0224421,ALDI FOOD INC,CA,91722,A,OW0226753,AI CALIFORNIA LLC,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,ALDI FOOD INC,ACTIVE,PR0179636,99,DAEG2KIXA,1,ROUTINE INSPECTION,91722,4.0,34.1045845,-117.9072191
2017-02-23,EE0000249,170 E COMPTON BLVD,COMPTON,FA0036091,LOUISIANA FRIED CHICKEN,CA,90221,A,OW0035370,THAI DAVID,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOUISIANA FRIED CHICKEN,ACTIVE,PR0010839,90,DA03NI08L,1,ROUTINE INSPECTION,90221,4.0,33.8960407,-118.222671
2016-12-13,EE0000747,803 PLAZA DR #803,WEST COVINA,FA0163651,HOT DOG ON A STICK,CA,91790,A,OW0127215,"HDOS ACQUISITION, LLC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,HOT DOG ON A STICK,ACTIVE,PR0151878,97,DAPXWQHLD,1,ROUTINE INSPECTION,91790,4.0,34.0699227,-117.9274172
2016-04-21,EE0000235,450 W PIONEER DR,GLENDALE,FA0018342,DAYS INN IN-BETWEEN LOUNGE,CA,91203,A,OW0028314,"PERRY, JOSEPH",RESTAURANT (31-60) SEATS LOW RISK,1633,DAYS INN IN-BETWEEN LOUNGE,ACTIVE,PR0024109,96,DADSTMHGN,1,ROUTINE INSPECTION,91203,4.0,35.214473,-117.777015
2016-07-20,EE0000691,8232 S SANTA FE AVE,HUNTINGTON PARK,FA0065160,LA FLOR DE IZOTE,CA,90255,A,OW0030228,"RIVAS, ROSA",RESTAURANT (31-60) SEATS HIGH RISK,1635,LA FLOR DE IZOTE,ACTIVE,PR0000741,98,DAEYK1M9R,1,ROUTINE INSPECTION,90255,4.0,33.9894673,-118.2302983
2017-01-18,EE0000528,2310 E EL SEGUNDO BLVD E,EL SEGUNDO,FA0225928,PACIFIC DINNING AT AEROSPACE A3,CA,90245,B,OW0230134,PACIFIC DINING,RESTAURANT (151 + ) SEATS HIGH RISK,1641,PACIFIC DINNING AT AEROSPACE A3,ACTIVE,PR0181246,83,DATNN142B,1,ROUTINE INSPECTION,90245,3.0,33.9155861,-118.3823266
2017-09-21,EE0000366,1356 PALMETTO ST,LOS ANGELES,FA0058673,BRIDGE TAVERN,CA,90013,A,OW0005263,BRIDGE TAVERN LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BRIDGE TAVERN,ACTIVE,PR0030028,94,DAX355OD4,1,ROUTINE INSPECTION,90013,4.0,34.0401902,-118.2309852
2017-11-22,EE0000799,1931 E FLORENCE AVE,LOS ANGELES,FA0165123,WINCHELL'S DONUT #9890,CA,90001,A,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WINCHELL'S DONUT,ACTIVE,PR0153434,95,DA0RDZJAG,1,ROUTINE INSPECTION,90001,4.0,33.9747465,-118.2673756
2015-11-05,EE0000578,16610 VENTURA BLVD STE #8,ENCINO,FA0010388,BOCCA STEAKHOUSE,CA,91436,A,OW0011073,EMIO RESTAURANTS  INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BOCCA STEAKHOUSE,INACTIVE,PR0035998,90,DA4DVVQJA,1,ROUTINE INSPECTION,91436,4.0,34.157838,-118.494948
2017-03-08,EE0000183,18111 NORDHOFF ST,NORTHRIDGE,FA0064559,JUICE IT UP! CSUN BOOKSTORE,CA,91330,A,OW0035770,THE UNIVERSITY CORPORATION,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JUICE IT UP! CSUN BOOKSTORE,ACTIVE,PR0021563,97,DA3YR75BL,1,ROUTINE INSPECTION,91330,4.0,34.245859,-118.5254447
2017-09-19,EE0000730,1151 W CARSON ST,TORRANCE,FA0138869,LOS PAISAS MEXICAN GRILL,CA,90502,B,OW0102157,"ROSALES, MARIA DE LA PAZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,LOS PAISAS MEXICAN GRILL,ACTIVE,PR0123241,81,DAGQSPEDX,1,ROUTINE INSPECTION,90502,3.0,33.8314751,-118.3090998
2016-12-06,EE0000391,144 N SAN FERNANDO BLVD,BURBANK,FA0177908,TORO SUSHI & POKE HOUSE,CA,91502,A,OW0183795,WOOD FIRE BBQ,RESTAURANT (0-30) SEATS HIGH RISK,1632,TORO SUSHI & POKE HOUSE,ACTIVE,PR0170989,94,DAQJCGWEV,1,ROUTINE INSPECTION,91502,4.0,34.2065567,-118.3506212
2016-11-02,EE0000392,11020 LOWER AZUSA RD STE #B,EL MONTE,FA0014581,CHILLIN THAI CUISINE,CA,91731,A,OW0022990,"MAKPHON, SANER",RESTAURANT (31-60) SEATS HIGH RISK,1635,CHILLIN THAI CUISINE,ACTIVE,PR0029109,94,DA88W0OZU,1,ROUTINE INSPECTION,91731,4.0,34.0919492,-118.02583
2016-12-14,EE0000724,6625 SANTA FE AVE,HUNTINGTON PARK,FA0030758,JOHNS DRIVE IN,CA,90255,A,OW0019864,"KONSTANTINO, LAZINOS",RESTAURANT (0-30) SEATS HIGH RISK,1632,JOHNS DRIVE IN,ACTIVE,PR0037734,92,DAEYKY9YK,1,ROUTINE INSPECTION,90255,4.0,33.9790759,-118.230372
2017-10-24,EE0000258,20835 VALLEY BLVD,WALNUT,FA0160574,LOS AMIGOS RESTAURANT,CA,91789,A,OW0125529,L & M ANGEL INVESTMENTS INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOS AMIGOS RESTAURANT,ACTIVE,PR0148665,91,DAXCLBIHL,1,ROUTINE INSPECTION,91789,4.0,34.0127874,-117.8539258
2016-07-27,EE0000998,9237 E WHITTIER BLVD,PICO RIVERA,FA0020846,LA FORTUNA MARKET,CA,90660,B,OW0008858,"CORTEZ, VICENTE",RESTAURANT (0-30) SEATS HIGH RISK,1632,LA FORTUNA TORTILLERIA,ACTIVE,PR0033964,88,DAXEQHIJH,1,ROUTINE INSPECTION,90660,3.0,35.210352,-117.777821
2016-10-19,EE0000834,21500 NORWALK BLVD,HAWAIIAN GARDENS,FA0171405,EL PESCADOR #11,CA,90716,A,OW0178492,ALEJANDRO GERECERO ORTIZ,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL PESCADOR #11,ACTIVE,PR0161474,91,DA5YWWP0H,1,ROUTINE INSPECTION,90716,4.0,33.834065,-118.071891
2016-10-31,EE0000730,743 E DELORAS DR,CARSON,FA0240873,WILLIAM'S MARKET,CA,90745-6007,A,OW0236893,ABDUL MATIN,"FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,WILLIAM'S MARKET,ACTIVE,PR0188930,94,DA1VCN7FB,1,ROUTINE INSPECTION,90745,4.0,33.8047396,-118.2606826
2017-05-10,EE0000742,700 W ARROW HWY,LA VERNE,FA0004276,ARROW LIQUOR MART,CA,91750,A,OW0005541,"BUTTAR, BHARPUR SINGH","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ARROW LIQUOR MART,ACTIVE,PR0007048,98,DAL7IK5SW,1,ROUTINE INSPECTION,91750,4.0,35.211147,-117.777626
2016-09-12,EE0000260,10100 CARMENITA RD,WHITTIER,FA0175756,EL POLLO LOCO #3786,CA,90605,A,OW0039093,WKS RESTAURANT CORP,RESTAURANT (61-150) SEATS HIGH RISK,1638,EL POLLO LOCO #3786,ACTIVE,PR0168960,96,DANEIEYLQ,1,ROUTINE INSPECTION,90605,4.0,33.9416815,-118.0460278
2016-11-16,EE0000074,1309 W GLENOAKS BLVD,GLENDALE,FA0042516,NINO'S PIZZA,CA,91201,A,OW0013836,"GOURGEN B. ARAKELIAN, ET AL",RESTAURANT (31-60) SEATS HIGH RISK,1635,NINO'S PIZZA,ACTIVE,PR0020723,94,DANMH2HPK,1,ROUTINE INSPECTION,91201,4.0,34.1595413,-118.2561645
2016-04-07,EE0000581,10760 RIVERSIDE DR C & D,NORTH HOLLYWOOD,FA0041931,ZANKOU CHICKEN,CA,91602,A,OW0040152,ZANKOU TOLUCA INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,ZANKOU CHICKEN,ACTIVE,PR0005925,96,DAS2ADJYQ,1,ROUTINE INSPECTION,91602,4.0,35.214473,-117.777015
2017-01-18,EE0000839,4233 W CENTURY BLVD STE 7,INGLEWOOD,FA0061411,EL FANDANGO RESTAURANT,CA,90304,A,OW0010838,EL FANDANGO RESTAURANT INC,RESTAURANT (0-30) SEATS HIGH RISK,1632,EL FANDANGO RESTAURANT,ACTIVE,PR0042376,94,DAQE4GGZW,1,ROUTINE INSPECTION,90304,4.0,33.9453364,-118.3700411
2017-12-28,EE0000633,300 WORLD WAY,LOS ANGELES,FA0248072,DELTA SKY CLUB T3,CA,90045,A,OW0242509,"DELTA AIR LINES, INC.",RESTAURANT (61-150) SEATS MODERATE RISK,1637,DELTA SKY CLUB T3,ACTIVE,PR0196711,93,DAF0GFYS4,1,ROUTINE INSPECTION,90045,4.0,33.945076,-118.405776
2017-04-26,EE0000874,1030 MARTIN LUTHER KING JR BLVD # 107,LOS ANGELES,FA0151600,YO WAY FROZEN YOGURT,CA,90037,A,OW0117300,JORGE TORRES,RESTAURANT (0-30) SEATS MODERATE RISK,1631,YO WAY FROZEN YOGURT,ACTIVE,PR0137963,94,DAJQZY02V,1,ROUTINE INSPECTION,90037,4.0,34.0194734,-118.3490364
2016-09-15,EE0000506,332 PICO BLVD,SANTA MONICA,FA0007178,ARCO AM/PM MINI MARKET,CA,90405,A,OW0036818,UKARI AHMED,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ARCO AM/PM MINI MARKET,ACTIVE,PR0008338,94,DASSULEXX,1,ROUTINE INSPECTION,90405,4.0,34.0278844,-118.4534245
2016-11-14,EE0000147,746 TOWNE AVE,LOS ANGELES,FA0141484,D & C DIST CO INC,CA,90021-1418,A,OW0104617,"LEE, THOMAS D","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,D & C DIST CO INC,ACTIVE,PR0127743,99,DAQCX0UCK,1,ROUTINE INSPECTION,90021,4.0,34.0384695,-118.2461715
2017-02-09,EE0000375,9919 S SANTA MONICA BLVD,BEVERLY HILLS,FA0032056,JOSS CUISINE,CA,90212,A,OW0017954,JOSS CUISINE INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,JOSS CUISINE,ACTIVE,PR0003294,90,DAQVIBQ7F,1,ROUTINE INSPECTION,90212,4.0,34.0639641,-118.4143738
2016-06-16,EE0000395,1200 SUNSET AVE # 2,WEST COVINA,FA0175389,SABOR A TONY,CA,91790,A,OW0181947,REFINADO FOOD SERVICES INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,SABOR A TONY,INACTIVE,PR0168533,90,DAXWKGFXK,1,ROUTINE INSPECTION,91790,4.0,34.0721921,-117.9362719
2017-10-25,EE0000828,6051 HOLLYWOOD BLVD STE #104,LOS ANGELES,FA0005449,AL WAZIR CHICKEN,CA,90028,A,OW0038292,"WADIH, MARZOUK",RESTAURANT (0-30) SEATS HIGH RISK,1632,AL WAZIR CHICKEN,ACTIVE,PR0024593,93,DAR0JVTNU,1,ROUTINE INSPECTION,90028,4.0,34.1020924,-118.3217986
2017-12-18,EE0000524,3363 DEL MAR AVE,ROSEMEAD,FA0046909,ROSEMEAD OIL,CA,91770,A,OW0030761,"ROSE, RONALD W","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ROSEMEAD OIL,ACTIVE,PR0036008,95,DA6F7S4VE,1,ROUTINE INSPECTION,91770,4.0,34.0698833,-118.0995401
2016-07-19,EE0000893,359 E 1ST ST,LOS ANGELES,FA0052402,TOSHI SUSHI,CA,90012,B,OW0036302,TOSHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,TOSHI SUSHI,INACTIVE,PR0016032,84,DABQTLYB7,1,ROUTINE INSPECTION,90012,3.0,34.0495076,-118.239428
2017-12-07,EE0000524,3000 SAN GABRIEL BLVD,ROSEMEAD,FA0070968,STARBUCKS COFFEE #6651,CA,91770,A,OW0033938,STARBUCKS COFFEE CORPORATION,RESTAURANT (31-60) SEATS LOW RISK,1633,STARBUCKS COFFEE CORPORATION,ACTIVE,PR0008615,99,DALFNBJFI,1,ROUTINE INSPECTION,91770,4.0,34.062777,-118.090411
2017-12-19,EE0000946,2745 BEVERLY BLVD,LOS ANGELES,FA0010678,DANTE'S CAFE,CA,90057,A,OW0008831,"CORREA-RODRIGUEZ, JOSE",RESTAURANT (0-30) SEATS HIGH RISK,1632,DANTE'S CAFE,ACTIVE,PR0003635,94,DAGXETP9A,1,ROUTINE INSPECTION,90057,4.0,34.0705141,-118.2789395
2016-03-03,EE0000686,1404 W KENNETH RD,GLENDALE,FA0057744,ART'S MEAT MARKET,CA,91201,A,OW0007112,CHARKHROOBIAN HAROOJUN,RESTAURANT (0-30) SEATS HIGH RISK,1632,ART'S MEAT MARKET,INACTIVE,PR0007866,90,DARWHYLCZ,1,ROUTINE INSPECTION,91201,4.0,34.1724474,-118.2794132
2015-09-17,EE0000964,2148 HUNTINGTON DR,SAN MARINO,FA0158022,NEW MOON,CA,91108,A,OW0123126,"SAN MARINO NM, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,NEW MOON,INACTIVE,PR0146115,92,DAQ6TAH6Y,1,ROUTINE INSPECTION,91108,4.0,34.1214617,-118.1069987
2017-04-11,EE0000744,11846 DOWNEY AVE,DOWNEY,FA0057670,ARCO DOWNEY,CA,90241,B,OW0010617,"EAGLE PETRO LA, INC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,ARCO DOWNEY,ACTIVE,PR0000501,87,DA09DQJ4O,1,ROUTINE INSPECTION,90241,3.0,33.9320874,-118.1382289
2016-04-15,EE0000420,1200 W VALLEY BLVD,ALHAMBRA,FA0026881,OFFICE DEPOT #666,CA,91803,A,OW0026571,OFFICE DEPOT INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,OFFICE DEPOT #666,ACTIVE,PR0001555,97,DAW5KGFQV,1,ROUTINE INSPECTION,91803,4.0,34.0750846,-118.160927
2016-02-16,EE0000375,1224 BEVERWIL DR,LOS ANGELES,FA0040691,MR C BEVERLY HILLS,CA,90035,A,OW0025121,"MORNING VIEW HOTELS, BH, LLC",RESTAURANT (61-150) SEATS HIGH RISK,1638,MR C BEVERLY HILLS,ACTIVE,PR0043918,94,DAGVSYXY9,1,ROUTINE INSPECTION,90035,4.0,34.055366,-118.3985503
2017-09-27,EE0000609,6450 SEPULVEDA BLVD STE #B,VAN NUYS,FA0004509,99 RANCH MARKET #13,CA,91411,A,OW0035124,"TAWA SUPERMARKET, INC","FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1614,MAIN MARKET,ACTIVE,PR0024912,100,DA0954784,1,ROUTINE INSPECTION,91411,4.0,34.1875786,-118.466082
2017-08-16,EE0000329,11169 183RD ST,CERRITOS,FA0250048,FRIDA MEXICAN CUISINE,CA,90703,A,OW0244226,FRIDA RESTAURANT CERRITOS LLC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,FRIDA MEXICAN CUISINE,ACTIVE,PR0198877,91,DASA6R9TH,1,ROUTINE INSPECTION,90703,4.0,33.8657285,-118.0957664
